episode,step_no,sku_id,action_id,action_name,epsilon,total_cost,raw_reward,reward,simulation_status,terminated,episode_total_reward,episode_total_cost
51,1,SKU_A,0,hold,0.7613065326633166,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
51,2,SKU_B,1,order_moq,0.7613065326633166,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
51,3,SKU_C,5,reduce_review,0.7613065326633166,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
52,1,SKU_A,1,order_moq,0.756532663316583,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
52,2,SKU_B,1,order_moq,0.756532663316583,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
52,3,SKU_C,5,reduce_review,0.756532663316583,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
53,1,SKU_A,4,expedite,0.7517587939698492,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
53,2,SKU_B,3,order_2w_cover,0.7517587939698492,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
53,3,SKU_C,3,order_2w_cover,0.7517587939698492,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
54,1,SKU_A,4,expedite,0.7469849246231156,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.0797005984481616,2079.700598448162
54,2,SKU_B,0,hold,0.7469849246231156,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.0797005984481616,2079.700598448162
54,3,SKU_C,1,order_moq,0.7469849246231156,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-2.0797005984481616,2079.700598448162
55,1,SKU_A,1,order_moq,0.7422110552763819,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
55,2,SKU_B,1,order_moq,0.7422110552763819,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
55,3,SKU_C,5,reduce_review,0.7422110552763819,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
56,1,SKU_A,4,expedite,0.7374371859296482,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4130716291035,1001413.0716291034
56,2,SKU_B,3,order_2w_cover,0.7374371859296482,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4130716291035,1001413.0716291034
56,3,SKU_C,1,order_moq,0.7374371859296482,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1001.4130716291035,1001413.0716291034
57,1,SKU_A,1,order_moq,0.7326633165829146,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
57,2,SKU_B,0,hold,0.7326633165829146,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
57,3,SKU_C,4,expedite,0.7326633165829146,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
58,1,SKU_A,4,expedite,0.7278894472361809,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
58,2,SKU_B,3,order_2w_cover,0.7278894472361809,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
58,3,SKU_C,0,hold,0.7278894472361809,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
59,1,SKU_A,2,order_1w_cover,0.7231155778894472,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
59,2,SKU_B,5,reduce_review,0.7231155778894472,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
59,3,SKU_C,5,reduce_review,0.7231155778894472,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
60,1,SKU_A,1,order_moq,0.7183417085427135,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
60,2,SKU_B,2,order_1w_cover,0.7183417085427135,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
60,3,SKU_C,1,order_moq,0.7183417085427135,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
61,1,SKU_A,1,order_moq,0.7135678391959799,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
61,2,SKU_B,2,order_1w_cover,0.7135678391959799,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
61,3,SKU_C,3,order_2w_cover,0.7135678391959799,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
62,1,SKU_A,4,expedite,0.7087939698492463,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.0797005984481616,2079.700598448162
62,2,SKU_B,5,reduce_review,0.7087939698492463,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.0797005984481616,2079.700598448162
62,3,SKU_C,1,order_moq,0.7087939698492463,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-2.0797005984481616,2079.700598448162
63,1,SKU_A,0,hold,0.7040201005025126,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
63,2,SKU_B,3,order_2w_cover,0.7040201005025126,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
63,3,SKU_C,0,hold,0.7040201005025126,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
64,1,SKU_A,4,expedite,0.699246231155779,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
64,2,SKU_B,0,hold,0.699246231155779,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
64,3,SKU_C,2,order_1w_cover,0.699246231155779,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
65,1,SKU_A,3,order_2w_cover,0.6944723618090453,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1000.8235186331807,1000823.5186331805
65,2,SKU_B,4,expedite,0.6944723618090453,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1000.8235186331807,1000823.5186331805
65,3,SKU_C,1,order_moq,0.6944723618090453,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1000.8235186331807,1000823.5186331805
66,1,SKU_A,5,reduce_review,0.6896984924623115,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
66,2,SKU_B,1,order_moq,0.6896984924623115,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
66,3,SKU_C,2,order_1w_cover,0.6896984924623115,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
67,1,SKU_A,1,order_moq,0.6849246231155779,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1001.3013361218129,1001301.3361218128
67,2,SKU_B,3,order_2w_cover,0.6849246231155779,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.3013361218129,1001301.3361218128
67,3,SKU_C,3,order_2w_cover,0.6849246231155779,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.3013361218129,1001301.3361218128
68,1,SKU_A,0,hold,0.6801507537688443,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
68,2,SKU_B,2,order_1w_cover,0.6801507537688443,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
68,3,SKU_C,0,hold,0.6801507537688443,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
69,1,SKU_A,5,reduce_review,0.6753768844221106,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
69,2,SKU_B,1,order_moq,0.6753768844221106,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
69,3,SKU_C,5,reduce_review,0.6753768844221106,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
70,1,SKU_A,2,order_1w_cover,0.6706030150753769,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
70,2,SKU_B,1,order_moq,0.6706030150753769,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
70,3,SKU_C,1,order_moq,0.6706030150753769,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
71,1,SKU_A,1,order_moq,0.6658291457286432,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
71,2,SKU_B,5,reduce_review,0.6658291457286432,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
71,3,SKU_C,1,order_moq,0.6658291457286432,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
72,1,SKU_A,4,expedite,0.6610552763819095,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
72,2,SKU_B,3,order_2w_cover,0.6610552763819095,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
72,3,SKU_C,3,order_2w_cover,0.6610552763819095,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
73,1,SKU_A,4,expedite,0.6562814070351759,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
73,2,SKU_B,2,order_1w_cover,0.6562814070351759,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
73,3,SKU_C,0,hold,0.6562814070351759,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
74,1,SKU_A,0,hold,0.6515075376884423,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4130716291035,1001413.0716291034
74,2,SKU_B,3,order_2w_cover,0.6515075376884423,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4130716291035,1001413.0716291034
74,3,SKU_C,1,order_moq,0.6515075376884423,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1001.4130716291035,1001413.0716291034
75,1,SKU_A,4,expedite,0.6467336683417085,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
75,2,SKU_B,1,order_moq,0.6467336683417085,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
75,3,SKU_C,5,reduce_review,0.6467336683417085,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
76,1,SKU_A,4,expedite,0.6419597989949748,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
76,2,SKU_B,1,order_moq,0.6419597989949748,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
76,3,SKU_C,5,reduce_review,0.6419597989949748,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
77,1,SKU_A,2,order_1w_cover,0.6371859296482412,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
77,2,SKU_B,1,order_moq,0.6371859296482412,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
77,3,SKU_C,1,order_moq,0.6371859296482412,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
78,1,SKU_A,5,reduce_review,0.6324120603015075,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
78,2,SKU_B,3,order_2w_cover,0.6324120603015075,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
78,3,SKU_C,2,order_1w_cover,0.6324120603015075,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
79,1,SKU_A,1,order_moq,0.6276381909547739,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
79,2,SKU_B,4,expedite,0.6276381909547739,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
79,3,SKU_C,3,order_2w_cover,0.6276381909547739,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
80,1,SKU_A,1,order_moq,0.6228643216080403,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
80,2,SKU_B,5,reduce_review,0.6228643216080403,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
80,3,SKU_C,3,order_2w_cover,0.6228643216080403,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
81,1,SKU_A,2,order_1w_cover,0.6180904522613065,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
81,2,SKU_B,3,order_2w_cover,0.6180904522613065,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
81,3,SKU_C,5,reduce_review,0.6180904522613065,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
82,1,SKU_A,5,reduce_review,0.6133165829145729,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
82,2,SKU_B,1,order_moq,0.6133165829145729,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
82,3,SKU_C,2,order_1w_cover,0.6133165829145729,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
83,1,SKU_A,1,order_moq,0.6085427135678392,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
83,2,SKU_B,1,order_moq,0.6085427135678392,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
83,3,SKU_C,4,expedite,0.6085427135678392,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
84,1,SKU_A,0,hold,0.6037688442211055,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
84,2,SKU_B,1,order_moq,0.6037688442211055,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
84,3,SKU_C,0,hold,0.6037688442211055,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
85,1,SKU_A,0,hold,0.5989949748743719,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1001.4498001218129,1001449.8001218128
85,2,SKU_B,3,order_2w_cover,0.5989949748743719,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.4498001218129,1001449.8001218128
85,3,SKU_C,4,expedite,0.5989949748743719,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1001.4498001218129,1001449.8001218128
86,1,SKU_A,1,order_moq,0.5942211055276382,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
86,2,SKU_B,4,expedite,0.5942211055276382,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
86,3,SKU_C,1,order_moq,0.5942211055276382,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
87,1,SKU_A,2,order_1w_cover,0.5894472361809046,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
87,2,SKU_B,4,expedite,0.5894472361809046,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
87,3,SKU_C,0,hold,0.5894472361809046,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
88,1,SKU_A,5,reduce_review,0.5846733668341708,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.0797005984481616,2079.700598448162
88,2,SKU_B,5,reduce_review,0.5846733668341708,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.0797005984481616,2079.700598448162
88,3,SKU_C,1,order_moq,0.5846733668341708,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-2.0797005984481616,2079.700598448162
89,1,SKU_A,4,expedite,0.5798994974874372,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
89,2,SKU_B,1,order_moq,0.5798994974874372,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
89,3,SKU_C,1,order_moq,0.5798994974874372,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
90,1,SKU_A,4,expedite,0.5751256281407036,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
90,2,SKU_B,2,order_1w_cover,0.5751256281407036,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
90,3,SKU_C,5,reduce_review,0.5751256281407036,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
91,1,SKU_A,1,order_moq,0.5703517587939699,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
91,2,SKU_B,0,hold,0.5703517587939699,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
91,3,SKU_C,0,hold,0.5703517587939699,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
92,1,SKU_A,4,expedite,0.5655778894472362,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
92,2,SKU_B,1,order_moq,0.5655778894472362,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
92,3,SKU_C,1,order_moq,0.5655778894472362,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
93,1,SKU_A,0,hold,0.5608040201005025,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
93,2,SKU_B,1,order_moq,0.5608040201005025,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
93,3,SKU_C,1,order_moq,0.5608040201005025,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
94,1,SKU_A,1,order_moq,0.5560301507537688,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
94,2,SKU_B,2,order_1w_cover,0.5560301507537688,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
94,3,SKU_C,1,order_moq,0.5560301507537688,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
95,1,SKU_A,2,order_1w_cover,0.5512562814070352,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
95,2,SKU_B,2,order_1w_cover,0.5512562814070352,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
95,3,SKU_C,2,order_1w_cover,0.5512562814070352,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
96,1,SKU_A,3,order_2w_cover,0.5464824120603016,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1000.8602471258902,1000860.24712589
96,2,SKU_B,4,expedite,0.5464824120603016,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1000.8602471258902,1000860.24712589
96,3,SKU_C,4,expedite,0.5464824120603016,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1000.8602471258902,1000860.24712589
97,1,SKU_A,1,order_moq,0.5417085427135679,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
97,2,SKU_B,2,order_1w_cover,0.5417085427135679,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
97,3,SKU_C,3,order_2w_cover,0.5417085427135679,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
98,1,SKU_A,5,reduce_review,0.5369346733668342,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.0797005984481616,2079.700598448162
98,2,SKU_B,2,order_1w_cover,0.5369346733668342,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.0797005984481616,2079.700598448162
98,3,SKU_C,1,order_moq,0.5369346733668342,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-2.0797005984481616,2079.700598448162
99,1,SKU_A,5,reduce_review,0.5321608040201005,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
99,2,SKU_B,1,order_moq,0.5321608040201005,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
99,3,SKU_C,3,order_2w_cover,0.5321608040201005,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
100,1,SKU_A,1,order_moq,0.5273869346733668,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
100,2,SKU_B,1,order_moq,0.5273869346733668,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
100,3,SKU_C,5,reduce_review,0.5273869346733668,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
